token_id,display_name,sampled_at_ms,fetch_status,fetch_error_message,five_hour_utilization,five_hour_resets_at,seven_day_utilization,seven_day_resets_at
tok-000c000c,prod-token-13,1782568800000,ok,,14.3,2026-06-27T18:00:00Z,100.0,2026-06-28T00:00:00Z
tok-000c000c,prod-token-13,1782572400000,ok,,22.6,2026-06-27T18:00:00Z,100.0,2026-06-28T00:00:00Z
tok-000c000c,prod-token-13,1782576000000,ok,,26.5,2026-06-27T18:00:00Z,100.0,2026-06-28T00:00:00Z
tok-000c000c,prod-token-13,1782579600000,ok,,39.3,2026-06-27T18:00:00Z,100.0,2026-06-28T00:00:00Z
tok-000c000c,prod-token-13,1782583200000,ok,,6.3,2026-06-27T23:00:00Z,100.0,2026-06-28T00:00:00Z
tok-000c000c,prod-token-13,1782586800000,ok,,11.1,2026-06-27T23:00:00Z,100.0,2026-06-28T00:00:00Z
tok-000c000c,prod-token-13,1782590400000,ok,,21.6,2026-06-27T23:00:00Z,100.0,2026-06-28T00:00:00Z
tok-000c000c,prod-token-13,1782594000000,ok,,33.9,2026-06-27T23:00:00Z,100.0,2026-06-28T00:00:00Z
tok-000c000c,prod-token-13,1782597600000,ok,,44.0,2026-06-27T23:00:00Z,100.0,2026-06-28T00:00:00Z
tok-000c000c,prod-token-13,1782601200000,ok,,10.1,2026-06-28T04:00:00Z,100.0,2026-06-28T00:00:00Z
tok-000c000c,prod-token-13,1782604800000,ok,,14.4,2026-06-28T04:00:00Z,1.4,2026-07-05T00:00:00Z
tok-000c000c,prod-token-13,1782608400000,ok,,21.2,2026-06-28T04:00:00Z,2.7,2026-07-05T00:00:00Z
tok-000c000c,prod-token-13,1782612000000,ok,,26.7,2026-06-28T04:00:00Z,3.2,2026-07-05T00:00:00Z
tok-000c000c,prod-token-13,1782615600000,ok,,35.9,2026-06-28T04:00:00Z,3.6,2026-07-05T00:00:00Z
tok-000c000c,prod-token-13,1782619200000,ok,,3.3,2026-06-28T09:00:00Z,4.9,2026-07-05T00:00:00Z
tok-000c000c,prod-token-13,1782622800000,ok,,12.7,2026-06-28T09:00:00Z,5.5,2026-07-05T00:00:00Z
tok-000c000c,prod-token-13,1782626400000,ok,,20.2,2026-06-28T09:00:00Z,7.0,2026-07-05T00:00:00Z
tok-000c000c,prod-token-13,1782630000000,ok,,24.5,2026-06-28T09:00:00Z,8.6,2026-07-05T00:00:00Z
tok-000c000c,prod-token-13,1782633600000,ok,,29.1,2026-06-28T09:00:00Z,9.9,2026-07-05T00:00:00Z
tok-000c000c,prod-token-13,1782637200000,ok,,5.9,2026-06-28T14:00:00Z,11.2,2026-07-05T00:00:00Z
tok-000c000c,prod-token-13,1782640800000,ok,,15.2,2026-06-28T14:00:00Z,12.6,2026-07-05T00:00:00Z
tok-000c000c,prod-token-13,1782644400000,ok,,25.2,2026-06-28T14:00:00Z,14.3,2026-07-05T00:00:00Z
tok-000c000c,prod-token-13,1782648000000,ok,,32.6,2026-06-28T14:00:00Z,15.9,2026-07-05T00:00:00Z
tok-000c000c,prod-token-13,1782651600000,ok,,36.7,2026-06-28T14:00:00Z,16.7,2026-07-05T00:00:00Z
tok-000c000c,prod-token-13,1782655200000,ok,,8.6,2026-06-28T19:00:00Z,17.0,2026-07-05T00:00:00Z
tok-000c000c,prod-token-13,1782658800000,ok,,16.4,2026-06-28T19:00:00Z,18.0,2026-07-05T00:00:00Z
tok-000c000c,prod-token-13,1782662400000,ok,,20.0,2026-06-28T19:00:00Z,19.7,2026-07-05T00:00:00Z
tok-000c000c,prod-token-13,1782666000000,ok,,31.5,2026-06-28T19:00:00Z,21.1,2026-07-05T00:00:00Z
tok-000c000c,prod-token-13,1782669600000,ok,,38.5,2026-06-28T19:00:00Z,22.4,2026-07-05T00:00:00Z
tok-000c000c,prod-token-13,1782673200000,ok,,9.6,2026-06-29T00:00:00Z,24.2,2026-07-05T00:00:00Z
tok-000c000c,prod-token-13,1782676800000,ok,,16.1,2026-06-29T00:00:00Z,25.5,2026-07-05T00:00:00Z
tok-000c000c,prod-token-13,1782680400000,ok,,28.3,2026-06-29T00:00:00Z,26.4,2026-07-05T00:00:00Z
tok-000c000c,prod-token-13,1782684000000,ok,,32.9,2026-06-29T00:00:00Z,27.6,2026-07-05T00:00:00Z
tok-000c000c,prod-token-13,1782687600000,ok,,37.7,2026-06-29T00:00:00Z,29.2,2026-07-05T00:00:00Z
tok-000c000c,prod-token-13,1782691200000,ok,,9.3,2026-06-29T05:00:00Z,30.3,2026-07-05T00:00:00Z
tok-000c000c,prod-token-13,1782694800000,ok,,21.1,2026-06-29T05:00:00Z,31.3,2026-07-05T00:00:00Z
tok-000c000c,prod-token-13,1782698400000,ok,,29.5,2026-06-29T05:00:00Z,33.0,2026-07-05T00:00:00Z
tok-000c000c,prod-token-13,1782702000000,ok,,39.8,2026-06-29T05:00:00Z,34.2,2026-07-05T00:00:00Z
tok-000c000c,prod-token-13,1782705600000,ok,,51.6,2026-06-29T05:00:00Z,34.9,2026-07-05T00:00:00Z
tok-000c000c,prod-token-13,1782709200000,ok,,11.4,2026-06-29T10:00:00Z,36.0,2026-07-05T00:00:00Z
tok-000c000c,prod-token-13,1782712800000,ok,,24.7,2026-06-29T10:00:00Z,36.4,2026-07-05T00:00:00Z
tok-000c000c,prod-token-13,1782716400000,ok,,29.6,2026-06-29T10:00:00Z,36.9,2026-07-05T00:00:00Z
tok-000c000c,prod-token-13,1782720000000,ok,,35.7,2026-06-29T10:00:00Z,37.8,2026-07-05T00:00:00Z
tok-000c000c,prod-token-13,1782723600000,ok,,42.6,2026-06-29T10:00:00Z,39.4,2026-07-05T00:00:00Z
tok-000c000c,prod-token-13,1782727200000,ok,,5.2,2026-06-29T15:00:00Z,40.5,2026-07-05T00:00:00Z
tok-000c000c,prod-token-13,1782730800000,ok,,16.0,2026-06-29T15:00:00Z,41.0,2026-07-05T00:00:00Z
tok-000c000c,prod-token-13,1782734400000,ok,,20.6,2026-06-29T15:00:00Z,41.8,2026-07-05T00:00:00Z
tok-000c000c,prod-token-13,1782738000000,ok,,27.9,2026-06-29T15:00:00Z,43.1,2026-07-05T00:00:00Z
tok-000c000c,prod-token-13,1782741600000,ok,,39.6,2026-06-29T15:00:00Z,44.0,2026-07-05T00:00:00Z
tok-000c000c,prod-token-13,1782745200000,ok,,4.2,2026-06-29T20:00:00Z,45.6,2026-07-05T00:00:00Z
tok-000c000c,prod-token-13,1782748800000,ok,,18.1,2026-06-29T20:00:00Z,47.1,2026-07-05T00:00:00Z
tok-000c000c,prod-token-13,1782752400000,ok,,26.9,2026-06-29T20:00:00Z,47.5,2026-07-05T00:00:00Z
tok-000c000c,prod-token-13,1782756000000,ok,,33.5,2026-06-29T20:00:00Z,47.9,2026-07-05T00:00:00Z
tok-000c000c,prod-token-13,1782759600000,ok,,45.8,2026-06-29T20:00:00Z,48.5,2026-07-05T00:00:00Z
tok-000c000c,prod-token-13,1782763200000,ok,,9.8,2026-06-30T01:00:00Z,49.2,2026-07-05T00:00:00Z
tok-000c000c,prod-token-13,1782766800000,ok,,20.9,2026-06-30T01:00:00Z,50.9,2026-07-05T00:00:00Z
tok-000c000c,prod-token-13,1782770400000,ok,,29.4,2026-06-30T01:00:00Z,52.6,2026-07-05T00:00:00Z
tok-000c000c,prod-token-13,1782774000000,ok,,40.6,2026-06-30T01:00:00Z,53.0,2026-07-05T00:00:00Z
tok-000c000c,prod-token-13,1782777600000,ok,,48.3,2026-06-30T01:00:00Z,53.9,2026-07-05T00:00:00Z
tok-000c000c,prod-token-13,1782781200000,ok,,5.9,2026-06-30T06:00:00Z,55.1,2026-07-05T00:00:00Z
tok-000c000c,prod-token-13,1782784800000,ok,,12.0,2026-06-30T06:00:00Z,55.7,2026-07-05T00:00:00Z
tok-000c000c,prod-token-13,1782788400000,ok,,23.9,2026-06-30T06:00:00Z,56.8,2026-07-05T00:00:00Z
tok-000c000c,prod-token-13,1782792000000,ok,,36.7,2026-06-30T06:00:00Z,57.6,2026-07-05T00:00:00Z
tok-000c000c,prod-token-13,1782795600000,ok,,47.6,2026-06-30T06:00:00Z,58.1,2026-07-05T00:00:00Z
tok-000c000c,prod-token-13,1782799200000,ok,,11.9,2026-06-30T11:00:00Z,59.2,2026-07-05T00:00:00Z
tok-000c000c,prod-token-13,1782802800000,ok,,21.0,2026-06-30T11:00:00Z,60.6,2026-07-05T00:00:00Z
tok-000c000c,prod-token-13,1782806400000,ok,,29.0,2026-06-30T11:00:00Z,62.1,2026-07-05T00:00:00Z
tok-000c000c,prod-token-13,1782810000000,ok,,37.8,2026-06-30T11:00:00Z,62.9,2026-07-05T00:00:00Z
tok-000c000c,prod-token-13,1782813600000,ok,,48.8,2026-06-30T11:00:00Z,63.6,2026-07-05T00:00:00Z
tok-000c000c,prod-token-13,1782817200000,ok,,8.0,2026-06-30T16:00:00Z,64.4,2026-07-05T00:00:00Z
tok-000c000c,prod-token-13,1782820800000,ok,,13.3,2026-06-30T16:00:00Z,65.1,2026-07-05T00:00:00Z
tok-000c000c,prod-token-13,1782824400000,ok,,18.8,2026-06-30T16:00:00Z,65.9,2026-07-05T00:00:00Z
tok-000c000c,prod-token-13,1782828000000,ok,,22.7,2026-06-30T16:00:00Z,67.2,2026-07-05T00:00:00Z
tok-000c000c,prod-token-13,1782831600000,ok,,31.8,2026-06-30T16:00:00Z,67.6,2026-07-05T00:00:00Z
tok-000c000c,prod-token-13,1782835200000,ok,,11.0,2026-06-30T21:00:00Z,68.3,2026-07-05T00:00:00Z
tok-000c000c,prod-token-13,1782838800000,ok,,20.0,2026-06-30T21:00:00Z,70.0,2026-07-05T00:00:00Z
tok-000c000c,prod-token-13,1782842400000,ok,,31.1,2026-06-30T21:00:00Z,71.8,2026-07-05T00:00:00Z
tok-000c000c,prod-token-13,1782846000000,ok,,41.1,2026-06-30T21:00:00Z,73.2,2026-07-05T00:00:00Z
tok-000c000c,prod-token-13,1782849600000,ok,,53.8,2026-06-30T21:00:00Z,74.7,2026-07-05T00:00:00Z
tok-000c000c,prod-token-13,1782853200000,ok,,6.1,2026-07-01T02:00:00Z,75.2,2026-07-05T00:00:00Z
tok-000c000c,prod-token-13,1782856800000,ok,,19.8,2026-07-01T02:00:00Z,76.9,2026-07-05T00:00:00Z
tok-000c000c,prod-token-13,1782860400000,ok,,24.9,2026-07-01T02:00:00Z,77.8,2026-07-05T00:00:00Z
tok-000c000c,prod-token-13,1782864000000,ok,,30.1,2026-07-01T02:00:00Z,79.2,2026-07-05T00:00:00Z
tok-000c000c,prod-token-13,1782867600000,ok,,33.2,2026-07-01T02:00:00Z,79.8,2026-07-05T00:00:00Z
tok-000c000c,prod-token-13,1782871200000,ok,,3.9,2026-07-01T07:00:00Z,80.2,2026-07-05T00:00:00Z
tok-000c000c,prod-token-13,1782874800000,ok,,11.6,2026-07-01T07:00:00Z,81.3,2026-07-05T00:00:00Z
tok-000c000c,prod-token-13,1782878400000,ok,,20.6,2026-07-01T07:00:00Z,82.3,2026-07-05T00:00:00Z
tok-000c000c,prod-token-13,1782882000000,ok,,34.1,2026-07-01T07:00:00Z,83.8,2026-07-05T00:00:00Z
tok-000c000c,prod-token-13,1782885600000,ok,,44.7,2026-07-01T07:00:00Z,84.1,2026-07-05T00:00:00Z
tok-000c000c,prod-token-13,1782889200000,ok,,12.2,2026-07-01T12:00:00Z,84.9,2026-07-05T00:00:00Z
tok-000c000c,prod-token-13,1782892800000,ok,,18.8,2026-07-01T12:00:00Z,85.7,2026-07-05T00:00:00Z
tok-000c000c,prod-token-13,1782896400000,ok,,26.1,2026-07-01T12:00:00Z,87.1,2026-07-05T00:00:00Z
tok-000c000c,prod-token-13,1782900000000,ok,,37.3,2026-07-01T12:00:00Z,87.7,2026-07-05T00:00:00Z
tok-000c000c,prod-token-13,1782903600000,ok,,42.5,2026-07-01T12:00:00Z,89.0,2026-07-05T00:00:00Z
tok-000c000c,prod-token-13,1782907200000,ok,,10.3,2026-07-01T17:00:00Z,89.5,2026-07-05T00:00:00Z
tok-000c000c,prod-token-13,1782910800000,ok,,23.4,2026-07-01T17:00:00Z,90.0,2026-07-05T00:00:00Z
tok-000c000c,prod-token-13,1782914400000,ok,,33.7,2026-07-01T17:00:00Z,90.5,2026-07-05T00:00:00Z
tok-000c000c,prod-token-13,1782918000000,ok,,38.6,2026-07-01T17:00:00Z,92.1,2026-07-05T00:00:00Z
tok-000c000c,prod-token-13,1782921600000,ok,,51.6,2026-07-01T17:00:00Z,93.9,2026-07-05T00:00:00Z
tok-000c000c,prod-token-13,1782925200000,ok,,5.0,2026-07-01T22:00:00Z,94.3,2026-07-05T00:00:00Z
tok-000c000c,prod-token-13,1782928800000,ok,,13.4,2026-07-01T22:00:00Z,95.7,2026-07-05T00:00:00Z
tok-000c000c,prod-token-13,1782932400000,ok,,27.1,2026-07-01T22:00:00Z,96.8,2026-07-05T00:00:00Z
tok-000c000c,prod-token-13,1782936000000,ok,,32.1,2026-07-01T22:00:00Z,97.1,2026-07-05T00:00:00Z
tok-000c000c,prod-token-13,1782939600000,ok,,42.2,2026-07-01T22:00:00Z,98.1,2026-07-05T00:00:00Z
tok-000c000c,prod-token-13,1782943200000,ok,,13.3,2026-07-02T03:00:00Z,99.5,2026-07-05T00:00:00Z
tok-000c000c,prod-token-13,1782946800000,ok,,21.8,2026-07-02T03:00:00Z,99.9,2026-07-05T00:00:00Z
tok-000c000c,prod-token-13,1782950400000,ok,,33.1,2026-07-02T03:00:00Z,100.0,2026-07-05T00:00:00Z
tok-000c000c,prod-token-13,1782954000000,ok,,38.3,2026-07-02T03:00:00Z,100.0,2026-07-05T00:00:00Z
tok-000c000c,prod-token-13,1782957600000,ok,,50.5,2026-07-02T03:00:00Z,100.0,2026-07-05T00:00:00Z
tok-000c000c,prod-token-13,1782961200000,ok,,13.2,2026-07-02T08:00:00Z,100.0,2026-07-05T00:00:00Z
tok-000c000c,prod-token-13,1782964800000,ok,,21.7,2026-07-02T08:00:00Z,100.0,2026-07-05T00:00:00Z
tok-000c000c,prod-token-13,1782968400000,ok,,32.8,2026-07-02T08:00:00Z,100.0,2026-07-05T00:00:00Z
tok-000c000c,prod-token-13,1782972000000,ok,,36.7,2026-07-02T08:00:00Z,100.0,2026-07-05T00:00:00Z
tok-000c000c,prod-token-13,1782975600000,ok,,46.2,2026-07-02T08:00:00Z,100.0,2026-07-05T00:00:00Z
tok-000c000c,prod-token-13,1782979200000,ok,,4.4,2026-07-02T13:00:00Z,100.0,2026-07-05T00:00:00Z
tok-000c000c,prod-token-13,1782982800000,ok,,7.7,2026-07-02T13:00:00Z,100.0,2026-07-05T00:00:00Z
tok-000c000c,prod-token-13,1782986400000,ok,,15.6,2026-07-02T13:00:00Z,100.0,2026-07-05T00:00:00Z
tok-000c000c,prod-token-13,1782990000000,ok,,22.1,2026-07-02T13:00:00Z,100.0,2026-07-05T00:00:00Z
tok-000c000c,prod-token-13,1782993600000,ok,,28.0,2026-07-02T13:00:00Z,100.0,2026-07-05T00:00:00Z
tok-000c000c,prod-token-13,1782997200000,ok,,9.1,2026-07-02T18:00:00Z,100.0,2026-07-05T00:00:00Z
tok-000c000c,prod-token-13,1783000800000,ok,,22.2,2026-07-02T18:00:00Z,100.0,2026-07-05T00:00:00Z
tok-000c000c,prod-token-13,1783004400000,ok,,33.0,2026-07-02T18:00:00Z,100.0,2026-07-05T00:00:00Z
tok-000c000c,prod-token-13,1783008000000,ok,,36.9,2026-07-02T18:00:00Z,100.0,2026-07-05T00:00:00Z
tok-000c000c,prod-token-13,1783011600000,ok,,50.7,2026-07-02T18:00:00Z,100.0,2026-07-05T00:00:00Z
tok-000c000c,prod-token-13,1783015200000,ok,,8.9,2026-07-02T23:00:00Z,100.0,2026-07-05T00:00:00Z
tok-000c000c,prod-token-13,1783018800000,ok,,22.7,2026-07-02T23:00:00Z,100.0,2026-07-05T00:00:00Z
tok-000c000c,prod-token-13,1783022400000,ok,,34.0,2026-07-02T23:00:00Z,100.0,2026-07-05T00:00:00Z
tok-000c000c,prod-token-13,1783026000000,ok,,43.0,2026-07-02T23:00:00Z,100.0,2026-07-05T00:00:00Z
tok-000c000c,prod-token-13,1783029600000,ok,,50.7,2026-07-02T23:00:00Z,100.0,2026-07-05T00:00:00Z
tok-000c000c,prod-token-13,1783033200000,ok,,5.6,2026-07-03T04:00:00Z,100.0,2026-07-05T00:00:00Z
tok-000c000c,prod-token-13,1783036800000,ok,,8.8,2026-07-03T04:00:00Z,100.0,2026-07-05T00:00:00Z
tok-000c000c,prod-token-13,1783040400000,ok,,22.2,2026-07-03T04:00:00Z,100.0,2026-07-05T00:00:00Z
tok-000c000c,prod-token-13,1783044000000,ok,,34.3,2026-07-03T04:00:00Z,100.0,2026-07-05T00:00:00Z
tok-000c000c,prod-token-13,1783047600000,ok,,45.6,2026-07-03T04:00:00Z,100.0,2026-07-05T00:00:00Z
tok-000c000c,prod-token-13,1783051200000,ok,,12.2,2026-07-03T09:00:00Z,100.0,2026-07-05T00:00:00Z
tok-000c000c,prod-token-13,1783054800000,ok,,22.9,2026-07-03T09:00:00Z,100.0,2026-07-05T00:00:00Z
tok-000c000c,prod-token-13,1783058400000,ok,,33.8,2026-07-03T09:00:00Z,100.0,2026-07-05T00:00:00Z
tok-000c000c,prod-token-13,1783062000000,ok,,42.3,2026-07-03T09:00:00Z,100.0,2026-07-05T00:00:00Z
tok-000c000c,prod-token-13,1783065600000,ok,,52.0,2026-07-03T09:00:00Z,100.0,2026-07-05T00:00:00Z
tok-000c000c,prod-token-13,1783069200000,ok,,12.8,2026-07-03T14:00:00Z,100.0,2026-07-05T00:00:00Z
tok-000c000c,prod-token-13,1783072800000,ok,,25.7,2026-07-03T14:00:00Z,100.0,2026-07-05T00:00:00Z
tok-000c000c,prod-token-13,1783076400000,ok,,34.6,2026-07-03T14:00:00Z,100.0,2026-07-05T00:00:00Z
tok-000c000c,prod-token-13,1783080000000,ok,,44.7,2026-07-03T14:00:00Z,100.0,2026-07-05T00:00:00Z
tok-000c000c,prod-token-13,1783083600000,ok,,55.4,2026-07-03T14:00:00Z,100.0,2026-07-05T00:00:00Z
tok-000c000c,prod-token-13,1783087200000,ok,,6.2,2026-07-03T19:00:00Z,100.0,2026-07-05T00:00:00Z
tok-000c000c,prod-token-13,1783090800000,ok,,18.0,2026-07-03T19:00:00Z,100.0,2026-07-05T00:00:00Z
tok-000c000c,prod-token-13,1783094400000,ok,,27.3,2026-07-03T19:00:00Z,100.0,2026-07-05T00:00:00Z
tok-000c000c,prod-token-13,1783098000000,ok,,32.9,2026-07-03T19:00:00Z,100.0,2026-07-05T00:00:00Z
tok-000c000c,prod-token-13,1783101600000,ok,,41.3,2026-07-03T19:00:00Z,100.0,2026-07-05T00:00:00Z
tok-000c000c,prod-token-13,1783105200000,ok,,10.8,2026-07-04T00:00:00Z,100.0,2026-07-05T00:00:00Z
tok-000c000c,prod-token-13,1783108800000,ok,,21.7,2026-07-04T00:00:00Z,100.0,2026-07-05T00:00:00Z
tok-000c000c,prod-token-13,1783112400000,ok,,31.1,2026-07-04T00:00:00Z,100.0,2026-07-05T00:00:00Z
tok-000c000c,prod-token-13,1783116000000,ok,,35.7,2026-07-04T00:00:00Z,100.0,2026-07-05T00:00:00Z
tok-000c000c,prod-token-13,1783119600000,ok,,47.4,2026-07-04T00:00:00Z,100.0,2026-07-05T00:00:00Z
tok-000c000c,prod-token-13,1783123200000,ok,,9.2,2026-07-04T05:00:00Z,100.0,2026-07-05T00:00:00Z
tok-000c000c,prod-token-13,1783126800000,ok,,19.7,2026-07-04T05:00:00Z,100.0,2026-07-05T00:00:00Z
tok-000c000c,prod-token-13,1783130400000,ok,,28.0,2026-07-04T05:00:00Z,100.0,2026-07-05T00:00:00Z
tok-000c000c,prod-token-13,1783134000000,ok,,39.0,2026-07-04T05:00:00Z,100.0,2026-07-05T00:00:00Z
tok-000c000c,prod-token-13,1783137600000,ok,,51.9,2026-07-04T05:00:00Z,100.0,2026-07-05T00:00:00Z
tok-000c000c,prod-token-13,1783141200000,ok,,13.1,2026-07-04T10:00:00Z,100.0,2026-07-05T00:00:00Z
tok-000c000c,prod-token-13,1783144800000,ok,,27.0,2026-07-04T10:00:00Z,100.0,2026-07-05T00:00:00Z
tok-000c000c,prod-token-13,1783148400000,ok,,32.7,2026-07-04T10:00:00Z,100.0,2026-07-05T00:00:00Z
tok-000c000c,prod-token-13,1783152000000,ok,,42.5,2026-07-04T10:00:00Z,100.0,2026-07-05T00:00:00Z
tok-000c000c,prod-token-13,1783155600000,ok,,48.5,2026-07-04T10:00:00Z,100.0,2026-07-05T00:00:00Z
tok-000c000c,prod-token-13,1783159200000,ok,,13.4,2026-07-04T15:00:00Z,100.0,2026-07-05T00:00:00Z
tok-000c000c,prod-token-13,1783162800000,ok,,24.8,2026-07-04T15:00:00Z,100.0,2026-07-05T00:00:00Z
tok-000c000c,prod-token-13,1783166400000,ok,,29.5,2026-07-04T15:00:00Z,100.0,2026-07-05T00:00:00Z
tok-000c000c,prod-token-13,1783170000000,ok,,35.7,2026-07-04T15:00:00Z,100.0,2026-07-05T00:00:00Z
tok-000c000c,prod-token-13,1783173600000,ok,,47.0,2026-07-04T15:00:00Z,100.0,2026-07-05T00:00:00Z
tok-000c000c,prod-token-13,1783177200000,ok,,8.5,2026-07-04T20:00:00Z,100.0,2026-07-05T00:00:00Z
tok-000c000c,prod-token-13,1783180800000,ok,,14.3,2026-07-04T20:00:00Z,100.0,2026-07-05T00:00:00Z
tok-000c000c,prod-token-13,1783184400000,ok,,17.8,2026-07-04T20:00:00Z,100.0,2026-07-05T00:00:00Z
tok-000c000c,prod-token-13,1783188000000,ok,,22.3,2026-07-04T20:00:00Z,100.0,2026-07-05T00:00:00Z
tok-000c000c,prod-token-13,1783191600000,ok,,27.3,2026-07-04T20:00:00Z,100.0,2026-07-05T00:00:00Z
tok-000c000c,prod-token-13,1783195200000,ok,,3.7,2026-07-05T01:00:00Z,100.0,2026-07-05T00:00:00Z
tok-000c000c,prod-token-13,1783198800000,ok,,7.5,2026-07-05T01:00:00Z,100.0,2026-07-05T00:00:00Z
tok-000c000c,prod-token-13,1783202400000,ok,,10.6,2026-07-05T01:00:00Z,100.0,2026-07-05T00:00:00Z
tok-000c000c,prod-token-13,1783206000000,ok,,21.7,2026-07-05T01:00:00Z,100.0,2026-07-05T00:00:00Z
tok-000c000c,prod-token-13,1783209600000,ok,,31.1,2026-07-05T01:00:00Z,1.5,2026-07-12T00:00:00Z
tok-000c000c,prod-token-13,1783213200000,ok,,13.2,2026-07-05T06:00:00Z,2.2,2026-07-12T00:00:00Z
tok-000c000c,prod-token-13,1783216800000,ok,,19.6,2026-07-05T06:00:00Z,2.6,2026-07-12T00:00:00Z
tok-000c000c,prod-token-13,1783220400000,ok,,30.0,2026-07-05T06:00:00Z,4.2,2026-07-12T00:00:00Z
tok-000c000c,prod-token-13,1783224000000,ok,,43.8,2026-07-05T06:00:00Z,5.0,2026-07-12T00:00:00Z
tok-000c000c,prod-token-13,1783227600000,ok,,50.6,2026-07-05T06:00:00Z,5.7,2026-07-12T00:00:00Z
tok-000c000c,prod-token-13,1783231200000,ok,,10.6,2026-07-05T11:00:00Z,6.3,2026-07-12T00:00:00Z
tok-000c000c,prod-token-13,1783234800000,ok,,14.2,2026-07-05T11:00:00Z,7.2,2026-07-12T00:00:00Z
tok-000c000c,prod-token-13,1783238400000,ok,,18.9,2026-07-05T11:00:00Z,8.8,2026-07-12T00:00:00Z
tok-000c000c,prod-token-13,1783242000000,ok,,25.1,2026-07-05T11:00:00Z,10.4,2026-07-12T00:00:00Z
tok-000c000c,prod-token-13,1783245600000,ok,,38.5,2026-07-05T11:00:00Z,11.4,2026-07-12T00:00:00Z
tok-000c000c,prod-token-13,1783249200000,ok,,11.6,2026-07-05T16:00:00Z,12.9,2026-07-12T00:00:00Z
tok-000c000c,prod-token-13,1783252800000,ok,,23.8,2026-07-05T16:00:00Z,14.6,2026-07-12T00:00:00Z
tok-000c000c,prod-token-13,1783256400000,ok,,33.5,2026-07-05T16:00:00Z,15.0,2026-07-12T00:00:00Z
tok-000c000c,prod-token-13,1783260000000,ok,,41.7,2026-07-05T16:00:00Z,16.0,2026-07-12T00:00:00Z
tok-000c000c,prod-token-13,1783263600000,ok,,50.5,2026-07-05T16:00:00Z,17.3,2026-07-12T00:00:00Z
tok-000c000c,prod-token-13,1783267200000,ok,,9.2,2026-07-05T21:00:00Z,18.2,2026-07-12T00:00:00Z
tok-000c000c,prod-token-13,1783270800000,ok,,20.2,2026-07-05T21:00:00Z,18.6,2026-07-12T00:00:00Z
tok-000c000c,prod-token-13,1783274400000,ok,,25.0,2026-07-05T21:00:00Z,19.7,2026-07-12T00:00:00Z
tok-000c000c,prod-token-13,1783278000000,ok,,32.1,2026-07-05T21:00:00Z,21.1,2026-07-12T00:00:00Z
tok-000c000c,prod-token-13,1783281600000,ok,,42.0,2026-07-05T21:00:00Z,21.5,2026-07-12T00:00:00Z
tok-000c000c,prod-token-13,1783285200000,ok,,4.0,2026-07-06T02:00:00Z,23.2,2026-07-12T00:00:00Z
tok-000c000c,prod-token-13,1783288800000,ok,,10.4,2026-07-06T02:00:00Z,23.6,2026-07-12T00:00:00Z
tok-000c000c,prod-token-13,1783292400000,ok,,13.7,2026-07-06T02:00:00Z,25.0,2026-07-12T00:00:00Z
tok-000c000c,prod-token-13,1783296000000,ok,,18.4,2026-07-06T02:00:00Z,26.7,2026-07-12T00:00:00Z
tok-000c000c,prod-token-13,1783299600000,ok,,28.4,2026-07-06T02:00:00Z,27.3,2026-07-12T00:00:00Z
tok-000c000c,prod-token-13,1783303200000,ok,,7.3,2026-07-06T07:00:00Z,27.7,2026-07-12T00:00:00Z
tok-000c000c,prod-token-13,1783306800000,ok,,15.5,2026-07-06T07:00:00Z,28.9,2026-07-12T00:00:00Z
tok-000c000c,prod-token-13,1783310400000,ok,,27.8,2026-07-06T07:00:00Z,29.7,2026-07-12T00:00:00Z
tok-000c000c,prod-token-13,1783314000000,ok,,32.1,2026-07-06T07:00:00Z,31.3,2026-07-12T00:00:00Z
tok-000c000c,prod-token-13,1783317600000,ok,,44.9,2026-07-06T07:00:00Z,32.8,2026-07-12T00:00:00Z
tok-000c000c,prod-token-13,1783321200000,ok,,8.7,2026-07-06T12:00:00Z,34.6,2026-07-12T00:00:00Z
tok-000c000c,prod-token-13,1783324800000,ok,,15.1,2026-07-06T12:00:00Z,36.3,2026-07-12T00:00:00Z
tok-000c000c,prod-token-13,1783328400000,ok,,28.4,2026-07-06T12:00:00Z,37.8,2026-07-12T00:00:00Z
tok-000c000c,prod-token-13,1783332000000,ok,,34.4,2026-07-06T12:00:00Z,39.0,2026-07-12T00:00:00Z
tok-000c000c,prod-token-13,1783335600000,ok,,41.5,2026-07-06T12:00:00Z,39.3,2026-07-12T00:00:00Z
tok-000c000c,prod-token-13,1783339200000,ok,,6.3,2026-07-06T17:00:00Z,40.6,2026-07-12T00:00:00Z
tok-000c000c,prod-token-13,1783342800000,ok,,17.5,2026-07-06T17:00:00Z,41.9,2026-07-12T00:00:00Z
tok-000c000c,prod-token-13,1783346400000,ok,,21.4,2026-07-06T17:00:00Z,43.3,2026-07-12T00:00:00Z
tok-000c000c,prod-token-13,1783350000000,ok,,24.6,2026-07-06T17:00:00Z,44.0,2026-07-12T00:00:00Z
tok-000c000c,prod-token-13,1783353600000,ok,,36.4,2026-07-06T17:00:00Z,45.4,2026-07-12T00:00:00Z
tok-000c000c,prod-token-13,1783357200000,ok,,8.3,2026-07-06T22:00:00Z,47.0,2026-07-12T00:00:00Z
tok-000c000c,prod-token-13,1783360800000,ok,,21.1,2026-07-06T22:00:00Z,48.5,2026-07-12T00:00:00Z
